,var1(t-7),var2(t-7),var3(t-7),var4(t-7),var5(t-7),var1(t-6),var2(t-6),var3(t-6),var4(t-6),var5(t-6),var1(t-5),var2(t-5),var3(t-5),var4(t-5),var5(t-5),var1(t-4),var2(t-4),var3(t-4),var4(t-4),var5(t-4),var1(t-3),var2(t-3),var3(t-3),var4(t-3),var5(t-3),var1(t-2),var2(t-2),var3(t-2),var4(t-2),var5(t-2),var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var1(t),var2(t),var3(t),var4(t),var5(t)
438,1.0,8770.27,0.1772587445530561,0.0687025477957052,64025.0,0.0,8746.45,0.1798795011628839,0.0647487769668778,63453.0,0.0,8647.04,0.1796883980727412,0.0676369334413507,57852.0,0.0,8503.74,0.1796745116497999,0.0692036557621401,57564.0,0.0,8469.2,0.1760002478826688,0.0702550299524891,56993.0,1.0,8545.36,0.1783591196895425,0.0705954350490195,46589.0,0.0,8200.74,0.1827508744855966,0.0720990226337448,48266.0,0,8123.89,0.1726017171756773,0.0679303328498059,59746.0
113,1.0,3864.63,0.1316451612903225,0.0412473118279569,885.0,1.0,3946.0,0.135122699386503,0.0393865030674846,797.0,1.0,4060.0,0.1215748502994012,0.0414550898203592,840.0,0.0,3763.43,0.0999836956521739,0.052570652173913,874.0,1.0,3812.1,0.1305124999999999,0.0487375,802.0,0.0,3594.1,0.1203481481481481,0.0423777777777777,790.0,1.0,3866.85,0.1237290322580645,0.0469483870967741,842.0,1,3896.3,0.125583850931677,0.0497888198757764,808.0
302,0.0,11946.02,0.1751391282867651,0.0658463248613932,82091.0,0.0,11262.6,0.1774305148668215,0.0630238071185641,67431.0,0.0,10560.24,0.1802828191929736,0.0645026096972751,64162.0,1.0,10675.94,0.1797571568423862,0.0601007149425969,79193.0,1.0,11407.72,0.1779589467251819,0.0671780456641297,84177.0,1.0,11561.88,0.1747722538696127,0.0721215547499856,128958.0,0.0,11084.56,0.1812183396323105,0.0654863237460764,113020.0,1,11168.97,0.1812189456609894,0.0636424979724249,70996.0
133,0.0,3618.34,0.1176839378238342,0.0542487046632124,831.0,1.0,3627.67,0.1245766871165644,0.0349263803680981,736.0,0.0,3506.76,0.099267716535433,0.0464960629921259,720.0,1.0,3659.78,0.1238676470588235,0.0446617647058823,731.0,0.0,3572.3,0.1363714285714286,0.0411257142857142,828.0,1.0,3595.0,0.1364689265536723,0.035367231638418,790.0,1.0,3631.9,0.1718312761399571,0.0765836988676935,22830.0,0,3606.26,0.1785608240223463,0.0764906424581005,33860.0
271,0.0,8655.56,0.1818351081282624,0.0581471140939597,80718.0,0.0,8202.78,0.1820674758914554,0.0637460473200269,81249.0,1.0,8524.55,0.1826976138828633,0.0658813831823401,89755.0,1.0,8587.23,0.171560212550003,0.0724616693533942,76245.0,1.0,8716.13,0.1833074721534653,0.0567966429455445,61025.0,0.0,8495.0,0.1778619959143527,0.060771355073012,62729.0,0.0,7449.68,0.1677323868736908,0.0698456960468131,69266.0,1,7735.0,0.1705862575433442,0.0756915929627382,72075.0
312,1.0,12562.12,0.1783865005519634,0.07069720864217,72603.0,0.0,11935.45,0.1819700189200989,0.0657885024013971,79064.0,0.0,11296.44,0.1785672608991653,0.0698547870596838,90203.0,1.0,11805.25,0.1784267004404018,0.0730016982815693,122824.0,0.0,11032.97,0.1746551686812195,0.086726375608876,110973.0,0.0,10637.4,0.1784753377828422,0.0745861956698681,70130.0,1.0,10737.18,0.172560523145758,0.0749774221304422,66456.0,0,9635.96,0.1682867449094283,0.0819571320281255,81730.0
15,0.0,6502.55,0.1121986754966887,0.0345562913907284,797.0,0.0,6498.86,0.1203499999999999,0.0447428571428571,720.0,0.0,6250.43,0.1285986394557823,0.0418231292517006,796.0,1.0,6323.99,0.124906432748538,0.0456900584795321,950.0,1.0,6400.03,0.1156625766871165,0.0393435582822085,912.0,1.0,6501.14,0.117282722513089,0.033675392670157,956.0,1.0,6729.93,0.1037533632286995,0.0275067264573991,979.0,0,6691.29,0.1146703910614525,0.042754189944134,844.0
160,0.0,3364.43,0.1205885416666666,0.0438125,904.0,1.0,3591.51,0.1235515463917525,0.0479587628865979,926.0,1.0,3620.01,0.1475443037974683,0.0387151898734177,926.0,1.0,3624.12,0.1129679487179487,0.059826923076923,786.0,0.0,3596.42,0.1294755244755245,0.0373356643356643,809.0,0.0,3580.65,0.1440190476190476,0.0420285714285714,852.0,0.0,3573.5,0.189068,0.0280799999999999,939.0,0,3562.71,0.1758063241106719,0.0305138339920948,926.0
93,0.0,4110.0,0.1278427672955974,0.0406729559748427,822.0,0.0,3847.04,0.1297172413793103,0.0339448275862069,831.0,1.0,3899.32,0.1274999999999999,0.0442070707070707,899.0,0.0,3708.71,0.1299488372093023,0.0379906976744186,904.0,0.0,3584.6,0.1078316831683168,0.0582178217821782,896.0,0.0,3387.89,0.1105310734463276,0.053276836158192,901.0,1.0,3410.53,0.1266973684210526,0.0441535087719298,918.0,1,3520.22,0.1126620689655172,0.0486620689655172,768.0
238,0.0,5122.19,0.1606952908587257,0.0447229916897507,1105.0,1.0,5201.61,0.1665470588235293,0.0426029411764705,1071.0,0.0,5138.42,0.1703168316831683,0.0462937293729373,970.0,0.0,5130.24,0.1661413427561837,0.0423498233215547,957.0,1.0,5256.33,0.1749623655913978,0.0405376344086021,1177.0,1.0,5295.17,0.1716428571428571,0.0337807881773399,1174.0,1.0,5400.16,0.1629059829059829,0.0461196581196581,1162.0,1,5693.79,0.1726441558441558,0.042451948051948,1210.0
167,0.0,3562.71,0.1758063241106719,0.0305138339920948,926.0,1.0,3564.68,0.1719274809160305,0.0368587786259542,956.0,1.0,3589.7,0.1599162561576354,0.0280295566502463,842.0,1.0,3601.5,0.1505,0.0403882352941176,807.0,1.0,3859.81,0.1467562189054726,0.0355323383084577,917.0,1.0,3909.45,0.1745088339222614,0.0269681978798586,1018.0,1.0,3924.81,0.1652164502164502,0.0355454545454545,920.0,0,3887.42,0.1625420560747663,0.0353271028037383,901.0
375,0.0,10089.31,0.1825980073118797,0.0635747057169258,62736.0,1.0,10166.04,0.1890982362373062,0.0637526456440406,67539.0,1.0,10409.0,0.1872477852451504,0.0701356346418206,64682.0,0.0,10304.84,0.181978357901054,0.072976670042384,64856.0,1.0,10397.42,0.1855377779762436,0.068052915959632,56446.0,0.0,10299.99,0.1884557642149191,0.0621354199269692,49228.0,0.0,10296.11,0.1860521657691407,0.0592078670100679,53331.0,0,10212.54,0.1867221939146891,0.0670291163196971,66893.0
382,0.0,10212.54,0.1867221939146891,0.0670291163196971,66893.0,0.0,10192.25,0.1832048283382845,0.0670562930094385,116973.0,1.0,10270.0,0.1881007264411112,0.0607356225196744,71351.0,0.0,10130.0,0.1836739889992043,0.0686871691977721,70623.0,0.0,9975.24,0.1871951946975973,0.0634023198011599,62544.0,1.0,10057.84,0.1907630978317253,0.0621656292146488,51783.0,0.0,9741.16,0.1840980220634689,0.0650743062642756,51779.0,0,8650.0,0.1846039422501496,0.0633511370436864,66469.0
153,0.0,3420.52,0.1094999999999999,0.0454147727272727,940.0,1.0,3442.75,0.1216776315789473,0.0437565789473684,833.0,0.0,3436.21,0.1090785714285714,0.0506428571428571,795.0,0.0,3405.71,0.1111419354838709,0.0475483870967742,799.0,1.0,3409.76,0.1034930555555555,0.0572916666666666,803.0,1.0,3420.71,0.1213987730061349,0.0505644171779141,892.0,0.0,3368.07,0.1322114285714285,0.0379428571428571,878.0,0,3364.43,0.1205885416666666,0.0438125,904.0
162,1.0,3620.01,0.1475443037974683,0.0387151898734177,926.0,1.0,3624.12,0.1129679487179487,0.059826923076923,786.0,0.0,3596.42,0.1294755244755245,0.0373356643356643,809.0,0.0,3580.65,0.1440190476190476,0.0420285714285714,852.0,0.0,3573.5,0.189068,0.0280799999999999,939.0,0.0,3562.71,0.1758063241106719,0.0305138339920948,926.0,1.0,3564.68,0.1719274809160305,0.0368587786259542,956.0,1,3589.7,0.1599162561576354,0.0280295566502463,842.0
239,1.0,5201.61,0.1665470588235293,0.0426029411764705,1071.0,0.0,5138.42,0.1703168316831683,0.0462937293729373,970.0,0.0,5130.24,0.1661413427561837,0.0423498233215547,957.0,1.0,5256.33,0.1749623655913978,0.0405376344086021,1177.0,1.0,5295.17,0.1716428571428571,0.0337807881773399,1174.0,1.0,5400.16,0.1629059829059829,0.0461196581196581,1162.0,1.0,5693.79,0.1726441558441558,0.042451948051948,1210.0,1,5776.6,0.1710065789473684,0.043188596491228,1364.0
404,1.0,8553.32,0.1830905682386269,0.0651044825862356,59820.0,1.0,8569.0,0.1812540729970548,0.0639855720836595,64599.0,0.0,8318.69,0.1733982192670717,0.0683317665940616,62081.0,1.0,8339.07,0.1761013566193669,0.070922384219554,60908.0,0.0,8249.59,0.1850642905700689,0.0614404680975041,50605.0,1.0,8311.99,0.187424082156611,0.0607730423620025,49669.0,0.0,8150.21,0.1822459756409164,0.0636148113448598,56389.0,0,7977.13,0.1867644132757074,0.0626013210470521,61220.0
224,1.0,5061.91,0.1486687697160883,0.0473880126182965,1074.0,1.0,5074.63,0.1577882352941176,0.0410274509803921,985.0,1.0,5106.51,0.1608588235294117,0.0528862745098039,945.0,0.0,5019.47,0.144152610441767,0.0456224899598393,969.0,1.0,5207.3,0.1547009966777408,0.0357641196013289,1167.0,1.0,5231.95,0.1520234113712374,0.0435250836120401,1061.0,1.0,5297.91,0.1648355263157894,0.0387631578947368,1006.0,0,5271.86,0.1575635738831615,0.0369621993127147,1008.0
304,0.0,10560.24,0.1802828191929736,0.0645026096972751,64162.0,1.0,10675.94,0.1797571568423862,0.0601007149425969,79193.0,1.0,11407.72,0.1779589467251819,0.0671780456641297,84177.0,1.0,11561.88,0.1747722538696127,0.0721215547499856,128958.0,0.0,11084.56,0.1812183396323105,0.0654863237460764,113020.0,1.0,11168.97,0.1812189456609894,0.0636424979724249,70996.0,1.0,11545.45,0.1832269734293903,0.0647653575025176,60228.0,1,12347.17,0.1843906443362759,0.0657123587162775,57548.0
53,0.0,6395.93,0.1258452380952381,0.0281488095238095,833.0,1.0,6426.9,0.1407484276729559,0.0323836477987421,894.0,0.0,6393.87,0.1180604026845637,0.0388859060402684,821.0,0.0,6393.49,0.1070333333333333,0.0411933333333333,852.0,1.0,6410.0,0.1030927835051546,0.0325979381443298,693.0,0.0,6393.21,0.1264741379310344,0.0363706896551724,624.0,0.0,6264.72,0.1220384615384615,0.0330615384615384,809.0,1,6274.12,0.1216197183098591,0.042112676056338,821.0
308,0.0,11084.56,0.1812183396323105,0.0654863237460764,113020.0,1.0,11168.97,0.1812189456609894,0.0636424979724249,70996.0,1.0,11545.45,0.1832269734293903,0.0647653575025176,60228.0,1.0,12347.17,0.1843906443362759,0.0657123587162775,57548.0,1.0,12562.12,0.1783865005519634,0.07069720864217,72603.0,0.0,11935.45,0.1819700189200989,0.0657885024013971,79064.0,0.0,11296.44,0.1785672608991653,0.0698547870596838,90203.0,1,11805.25,0.1784267004404018,0.0730016982815693,122824.0
62,1.0,6339.45,0.1280842105263157,0.0385578947368421,916.0,1.0,6346.21,0.1241162790697674,0.0456220930232558,935.0,0.0,6327.45,0.1013983050847457,0.0585508474576271,672.0,1.0,6409.49,0.1079622641509433,0.0544339622641509,759.0,0.0,6400.32,0.1129225352112675,0.0373802816901408,919.0,1.0,6441.92,0.1193705882352941,0.0373941176470588,912.0,1.0,6500.01,0.1177277227722772,0.0420148514851485,986.0,0,6408.58,0.1209468085106383,0.0350212765957446,946.0
351,0.0,10136.3,0.1790213740458015,0.0752906089117699,66375.0,1.0,10416.37,0.2109009054132151,0.0639794259294933,61550.0,1.0,10713.32,0.1872959553209128,0.0739435402940791,55337.0,1.0,10784.86,0.1811545131901503,0.0691377556620687,64375.0,0.0,10046.47,0.1786280190004683,0.0763971030976115,68567.0,1.0,10137.21,0.1789438598850304,0.0765987494537264,70090.0,1.0,10418.85,0.1775044896527534,0.0809395650648895,66526.0,0,10081.84,0.1791268731640203,0.0797297066151043,62478.0
314,0.0,11296.44,0.1785672608991653,0.0698547870596838,90203.0,1.0,11805.25,0.1784267004404018,0.0730016982815693,122824.0,0.0,11032.97,0.1746551686812195,0.086726375608876,110973.0,0.0,10637.4,0.1784753377828422,0.0745861956698681,70130.0,1.0,10737.18,0.172560523145758,0.0749774221304422,66456.0,0.0,9635.96,0.1682867449094283,0.0819571320281255,81730.0,1.0,9825.85,0.1721859138563921,0.0766024770908706,84318.0,1,10610.75,0.1729252216643521,0.0791850763807285,83294.0
72,0.0,6311.71,0.0955299145299145,0.0502136752136752,758.0,1.0,6312.94,0.10644,0.0525266666666666,942.0,0.0,6275.84,0.1140714285714285,0.058172619047619,890.0,0.0,5522.54,0.1163027027027027,0.0569837837837837,993.0,0.0,5492.47,0.1153881278538812,0.0580410958904109,1011.0,0.0,5433.06,0.1187511520737327,0.0539170506912442,1049.0,1.0,5491.27,0.1150469798657718,0.056476510067114,846.0,1,5540.8,0.1113119266055046,0.0528073394495412,789.0
116,0.0,3763.43,0.0999836956521739,0.052570652173913,874.0,1.0,3812.1,0.1305124999999999,0.0487375,802.0,0.0,3594.1,0.1203481481481481,0.0423777777777777,790.0,1.0,3866.85,0.1237290322580645,0.0469483870967741,842.0,1.0,3896.3,0.125583850931677,0.0497888198757764,808.0,0.0,3821.57,0.1126938775510204,0.0549931972789115,770.0,0.0,3676.88,0.124502994011976,0.0530538922155688,796.0,1,3716.2,0.1201472392638036,0.0479079754601227,825.0
209,0.0,4010.35,0.1545286343612334,0.0491057268722466,955.0,1.0,4079.26,0.1769956458635704,0.0640602322206095,3464.0,1.0,4084.68,0.1431954545454545,0.0445681818181818,898.0,1.0,4091.35,0.1605092024539877,0.0522944785276073,717.0,1.0,4132.04,0.1524427083333333,0.03046875,895.0,1.0,4788.76,0.1740506329113924,0.0358987341772151,1003.0,1.0,5222.34,0.1667830687830687,0.0468650793650793,1206.0,0,4925.0,0.1609,0.0545911764705882,1177.0
87,0.0,3649.32,0.1168976744186046,0.0578976744186046,1018.0,1.0,3790.84,0.1123223140495867,0.05049173553719,994.0,1.0,4190.91,0.1181764705882353,0.0438529411764705,988.0,1.0,4222.79,0.1700965267983074,0.0700387870239774,24157.0,0.0,3941.85,0.1768767404587799,0.0706389361915255,42841.0,1.0,4174.28,0.1150166666666666,0.0532666666666666,943.0,0.0,4110.0,0.1278427672955974,0.0406729559748427,822.0,0,3847.04,0.1297172413793103,0.0339448275862069,831.0
307,1.0,11561.88,0.1747722538696127,0.0721215547499856,128958.0,0.0,11084.56,0.1812183396323105,0.0654863237460764,113020.0,1.0,11168.97,0.1812189456609894,0.0636424979724249,70996.0,1.0,11545.45,0.1832269734293903,0.0647653575025176,60228.0,1.0,12347.17,0.1843906443362759,0.0657123587162775,57548.0,1.0,12562.12,0.1783865005519634,0.07069720864217,72603.0,0.0,11935.45,0.1819700189200989,0.0657885024013971,79064.0,0,11296.44,0.1785672608991653,0.0698547870596838,90203.0
392,1.0,8242.95,0.1737799704658343,0.0780195328231977,70832.0,0.0,8132.02,0.1733854097268487,0.0766170701014138,63877.0,0.0,8050.0,0.1906996964904031,0.0638331124695421,53762.0,1.0,8253.08,0.1847435083951581,0.0680789242483404,50258.0,1.0,8318.26,0.1727506416584402,0.0724539782823297,60580.0,0.0,8266.11,0.1777423507969131,0.0710979563345872,61667.0,0.0,8174.2,0.1759040606871932,0.0692167782240071,54418.0,1,8186.59,0.1761670259481038,0.0698599600798403,60121.0
309,1.0,11168.97,0.1812189456609894,0.0636424979724249,70996.0,1.0,11545.45,0.1832269734293903,0.0647653575025176,60228.0,1.0,12347.17,0.1843906443362759,0.0657123587162775,57548.0,1.0,12562.12,0.1783865005519634,0.07069720864217,72603.0,0.0,11935.45,0.1819700189200989,0.0657885024013971,79064.0,0.0,11296.44,0.1785672608991653,0.0698547870596838,90203.0,1.0,11805.25,0.1784267004404018,0.0730016982815693,122824.0,0,11032.97,0.1746551686812195,0.086726375608876,110973.0
94,0.0,3847.04,0.1297172413793103,0.0339448275862069,831.0,1.0,3899.32,0.1274999999999999,0.0442070707070707,899.0,0.0,3708.71,0.1299488372093023,0.0379906976744186,904.0,0.0,3584.6,0.1078316831683168,0.0582178217821782,896.0,0.0,3387.89,0.1105310734463276,0.053276836158192,901.0,1.0,3410.53,0.1266973684210526,0.0441535087719298,918.0,1.0,3520.22,0.1126620689655172,0.0486620689655172,768.0,0,3422.53,0.1199428571428571,0.0453857142857142,823.0
252,1.0,6333.0,0.1720874811463046,0.0506681749622926,1687.0,1.0,7085.73,0.1801240166996264,0.069185102175346,49841.0,1.0,7154.19,0.1837193524309577,0.0650784238025377,93623.0,1.0,8098.31,0.1807994923857868,0.0643804939952952,79068.0,0.0,7790.2,0.1795034372085962,0.0636088521675015,110729.0,1.0,8150.66,0.1800851665966525,0.0601607375798713,106224.0,0.0,7926.96,0.1795332862397389,0.0624717560227023,91053.0,0,7255.41,0.1843493641556202,0.0669718180838452,84781.0
256,0.0,7790.2,0.1795034372085962,0.0636088521675015,110729.0,1.0,8150.66,0.1800851665966525,0.0601607375798713,106224.0,0.0,7926.96,0.1795332862397389,0.0624717560227023,91053.0,0.0,7255.41,0.1843493641556202,0.0669718180838452,84781.0,1.0,7326.99,0.1711926460385736,0.0793121687248508,82603.0,1.0,8091.55,0.1797771876090412,0.0653985189780173,63306.0,0.0,8050.0,0.1823296858107001,0.0627525472594437,72506.0,0,7994.67,0.1705504150438648,0.0729935481332861,56568.0
98,0.0,3387.89,0.1105310734463276,0.053276836158192,901.0,1.0,3410.53,0.1266973684210526,0.0441535087719298,918.0,1.0,3520.22,0.1126620689655172,0.0486620689655172,768.0,0.0,3422.53,0.1199428571428571,0.0453857142857142,823.0,0.0,3363.98,0.1130426829268292,0.0435,863.0,1.0,3409.78,0.1228083832335329,0.0477904191616766,847.0,0.0,3266.42,0.126695652173913,0.0411014492753623,920.0,0,3213.72,0.1125581395348837,0.0416418604651162,965.0
315,1.0,11805.25,0.1784267004404018,0.0730016982815693,122824.0,0.0,11032.97,0.1746551686812195,0.086726375608876,110973.0,0.0,10637.4,0.1784753377828422,0.0745861956698681,70130.0,1.0,10737.18,0.172560523145758,0.0749774221304422,66456.0,0.0,9635.96,0.1682867449094283,0.0819571320281255,81730.0,1.0,9825.85,0.1721859138563921,0.0766024770908706,84318.0,1.0,10610.75,0.1729252216643521,0.0791850763807285,83294.0,0,10565.04,0.1724509792709078,0.0769259185132237,80197.0
63,1.0,6346.21,0.1241162790697674,0.0456220930232558,935.0,0.0,6327.45,0.1013983050847457,0.0585508474576271,672.0,1.0,6409.49,0.1079622641509433,0.0544339622641509,759.0,0.0,6400.32,0.1129225352112675,0.0373802816901408,919.0,1.0,6441.92,0.1193705882352941,0.0373941176470588,912.0,1.0,6500.01,0.1177277227722772,0.0420148514851485,986.0,0.0,6408.58,0.1209468085106383,0.0350212765957446,946.0,0,6325.42,0.1082857142857142,0.0481428571428571,942.0
5,0.0,6927.9,0.1189604519774011,0.0393502824858757,987.0,0.0,6435.58,0.1218990825688073,0.0497155963302752,1027.0,0.0,6416.13,0.1212020725388601,0.0321139896373057,1012.0,0.0,6178.21,0.1233758389261744,0.0435436241610738,800.0,1.0,6363.43,0.1204436090225563,0.0456315789473684,787.0,0.0,6294.42,0.1092272727272727,0.0451010101010101,876.0,1.0,6311.43,0.1202549999999999,0.04009,896.0,0,6299.99,0.118376404494382,0.0337752808988764,902.0
288,1.0,8826.05,0.1731667484576556,0.0706110487941671,71567.0,1.0,9028.89,0.17575048292302,0.0654626197032592,56042.0,1.0,9295.55,0.1841375904731344,0.0627467821870431,69286.0,0.0,9015.0,0.1830951294255721,0.060788778770294,194942.0,1.0,9240.0,0.1785848753721323,0.065574047049209,78025.0,1.0,9517.76,0.1842470233214157,0.0620140715714895,67985.0,1.0,9920.0,0.1802432795269298,0.061412018539236,123865.0,1,10564.7,0.1800568375233684,0.0641772370880884,130864.0
110,1.0,3718.05,0.1339074074074074,0.0387824074074074,959.0,1.0,4071.15,0.1334433962264151,0.056688679245283,905.0,0.0,3827.01,0.1379310344827586,0.0356403940886699,915.0,1.0,3864.63,0.1316451612903225,0.0412473118279569,885.0,1.0,3946.0,0.135122699386503,0.0393865030674846,797.0,1.0,4060.0,0.1215748502994012,0.0414550898203592,840.0,0.0,3763.43,0.0999836956521739,0.052570652173913,874.0,1,3812.1,0.1305124999999999,0.0487375,802.0
71,1.0,6360.73,0.1154924242424242,0.051060606060606,781.0,0.0,6311.71,0.0955299145299145,0.0502136752136752,758.0,1.0,6312.94,0.10644,0.0525266666666666,942.0,0.0,6275.84,0.1140714285714285,0.058172619047619,890.0,0.0,5522.54,0.1163027027027027,0.0569837837837837,993.0,0.0,5492.47,0.1153881278538812,0.0580410958904109,1011.0,0.0,5433.06,0.1187511520737327,0.0539170506912442,1049.0,1,5491.27,0.1150469798657718,0.056476510067114,846.0
427,1.0,9204.47,0.188142142829879,0.0633509675941829,62621.0,1.0,9302.99,0.1820893074612324,0.0683267029309085,58231.0,0.0,9214.7,0.1875913329954384,0.0655512924480486,48901.0,1.0,9386.93,0.1769085891871618,0.0707478969083212,47310.0,0.0,9325.93,0.175568914486841,0.0688140148788097,61593.0,1.0,9342.58,0.182192915233031,0.0625425398811385,59810.0,0.0,9220.13,0.1849967127163782,0.0642367676431424,59222.0,0,8805.26,0.1800453645592014,0.0660949833621161,55924.0
191,1.0,3900.46,0.1461787709497206,0.045268156424581,819.0,0.0,3852.06,0.1486024844720496,0.0305341614906832,762.0,1.0,3866.2,0.1329551569506726,0.0502331838565022,887.0,0.0,3849.93,0.1506285714285714,0.0452530612244897,874.0,1.0,3852.77,0.1416284153005464,0.0392295081967213,867.0,1.0,3892.8,0.1656328502415459,0.0356908212560386,898.0,1.0,3984.76,0.142,0.0414909909909909,916.0,0,3969.33,0.1326993865030675,0.0409693251533742,725.0
86,1.0,3953.81,0.1193783783783783,0.0466162162162162,933.0,0.0,3649.32,0.1168976744186046,0.0578976744186046,1018.0,1.0,3790.84,0.1123223140495867,0.05049173553719,994.0,1.0,4190.91,0.1181764705882353,0.0438529411764705,988.0,1.0,4222.79,0.1700965267983074,0.0700387870239774,24157.0,0.0,3941.85,0.1768767404587799,0.0706389361915255,42841.0,1.0,4174.28,0.1150166666666666,0.0532666666666666,943.0,0,4110.0,0.1278427672955974,0.0406729559748427,822.0
25,0.0,6390.23,0.1187428571428571,0.0658412698412698,1048.0,1.0,6472.38,0.135964824120603,0.0467738693467336,946.0,1.0,6716.24,0.1200049751243781,0.0330348258706467,965.0,0.0,6629.42,0.1257263157894736,0.0337842105263157,934.0,0.0,6569.77,0.1055195530726256,0.0378659217877094,974.0,0.0,6555.0,0.1030364963503649,0.0311970802919707,773.0,1.0,6572.79,0.1031081081081081,0.0336148648648648,838.0,0,6518.14,0.1829236507240017,0.0654539271610355,9881.0
24,0.0,6621.46,0.117765625,0.0646510416666666,815.0,0.0,6390.23,0.1187428571428571,0.0658412698412698,1048.0,1.0,6472.38,0.135964824120603,0.0467738693467336,946.0,1.0,6716.24,0.1200049751243781,0.0330348258706467,965.0,0.0,6629.42,0.1257263157894736,0.0337842105263157,934.0,0.0,6569.77,0.1055195530726256,0.0378659217877094,974.0,0.0,6555.0,0.1030364963503649,0.0311970802919707,773.0,1,6572.79,0.1031081081081081,0.0336148648648648,838.0
417,0.0,8095.0,0.1788686321265987,0.0710729243442445,57710.0,0.0,7433.14,0.1817608085573677,0.0671878228332045,58838.0,1.0,7442.89,0.1697209138615128,0.0816225841546141,71949.0,1.0,8600.29,0.1818535169386527,0.0746736167651952,71917.0,1.0,9250.0,0.1786462553148749,0.0752645552244802,74341.0,1.0,9578.25,0.1806059904541427,0.072646974763497,86189.0,0.0,9459.03,0.189685191652842,0.0605860036671614,55974.0,1,9463.13,0.1802870095070293,0.0631355210512792,65056.0
377,1.0,10409.0,0.1872477852451504,0.0701356346418206,64682.0,0.0,10304.84,0.181978357901054,0.072976670042384,64856.0,1.0,10397.42,0.1855377779762436,0.068052915959632,56446.0,0.0,10299.99,0.1884557642149191,0.0621354199269692,49228.0,0.0,10296.11,0.1860521657691407,0.0592078670100679,53331.0,0.0,10212.54,0.1867221939146891,0.0670291163196971,66893.0,0.0,10192.25,0.1832048283382845,0.0670562930094385,116973.0,1,10270.0,0.1881007264411112,0.0607356225196744,71351.0
263,0.0,7994.67,0.1705504150438648,0.0729935481332861,56568.0,0.0,7676.62,0.1681934548903878,0.0744930965430017,82345.0,1.0,7922.23,0.1733992856549547,0.0689009053908132,79736.0,1.0,8056.36,0.1746124379937534,0.0647028905628023,73387.0,0.0,8051.55,0.1842668405168624,0.0639176067274165,79134.0,1.0,8657.53,0.1780342835986671,0.0706712328767123,63782.0,1.0,8823.55,0.1831129537366548,0.0660006049822064,71681.0,0,8699.99,0.1787161820480404,0.0628013906447534,77903.0
82,1.0,4465.06,0.1109306122448979,0.0499591836734693,1092.0,0.0,4410.6,0.1200990566037735,0.0592358490566037,1008.0,0.0,4320.0,0.1190315789473684,0.0503421052631579,995.0,0.0,3700.06,0.1162138728323699,0.0440693641618497,903.0,1.0,3953.81,0.1193783783783783,0.0466162162162162,933.0,0.0,3649.32,0.1168976744186046,0.0578976744186046,1018.0,1.0,3790.84,0.1123223140495867,0.05049173553719,994.0,1,4190.91,0.1181764705882353,0.0438529411764705,988.0
258,0.0,7926.96,0.1795332862397389,0.0624717560227023,91053.0,0.0,7255.41,0.1843493641556202,0.0669718180838452,84781.0,1.0,7326.99,0.1711926460385736,0.0793121687248508,82603.0,1.0,8091.55,0.1797771876090412,0.0653985189780173,63306.0,0.0,8050.0,0.1823296858107001,0.0627525472594437,72506.0,0.0,7994.67,0.1705504150438648,0.0729935481332861,56568.0,0.0,7676.62,0.1681934548903878,0.0744930965430017,82345.0,1,7922.23,0.1733992856549547,0.0689009053908132,79736.0
367,1.0,10388.59,0.1764437716662815,0.0715074647561821,56354.0,1.0,10700.45,0.1746771355342183,0.0753758463716001,68266.0,0.0,10672.0,0.1745397521317361,0.0709188732005385,118922.0,0.0,10555.04,0.1787235231908143,0.0684186055295362,66202.0,0.0,10417.69,0.1800813430738971,0.0725838367518966,65381.0,1.0,10542.7,0.1794911797474622,0.0806185318148056,77657.0,0.0,10420.7,0.1812497910669514,0.0723317392515553,55736.0,0,10289.11,0.1822632398753894,0.0670902010761823,53451.0
369,0.0,10672.0,0.1745397521317361,0.0709188732005385,118922.0,0.0,10555.04,0.1787235231908143,0.0684186055295362,66202.0,0.0,10417.69,0.1800813430738971,0.0725838367518966,65381.0,1.0,10542.7,0.1794911797474622,0.0806185318148056,77657.0,0.0,10420.7,0.1812497910669514,0.0723317392515553,55736.0,0.0,10289.11,0.1822632398753894,0.0670902010761823,53451.0,0.0,10089.31,0.1825980073118797,0.0635747057169258,62736.0,1,10166.04,0.1890982362373062,0.0637526456440406,67539.0
223,0.0,5025.0,0.1571701492537313,0.0356358208955223,1073.0,1.0,5061.91,0.1486687697160883,0.0473880126182965,1074.0,1.0,5074.63,0.1577882352941176,0.0410274509803921,985.0,1.0,5106.51,0.1608588235294117,0.0528862745098039,945.0,0.0,5019.47,0.144152610441767,0.0456224899598393,969.0,1.0,5207.3,0.1547009966777408,0.0357641196013289,1167.0,1.0,5231.95,0.1520234113712374,0.0435250836120401,1061.0,1,5297.91,0.1648355263157894,0.0387631578947368,1006.0
